method,parameter,value
rejection,theta,0.9319645530751701
sabc_4d,theta,0.9725317807030164
sabc_1d,theta,1.011036146887796
loclin,theta,0.9421334270707374
neuralnet,theta,0.9878435917071523
lm,theta,1.080790851686223
rf,theta,1.045537302298786
rfboot,theta,0.9651693976678574
loess,theta,0.9333982605333923
average,theta,1.1475697585920983
