method,parameter,value
rejection,theta,1.0091752688944555
sabc_4d,theta,1.099877019312835
loclin,theta,0.6269106508936036
neuralnet,theta,0.6414966902898841
lm,theta,2.433779682224063
rf,theta,0.7005033998410588
loess,theta,1.0742195755429254
rfboot,theta,0.6598539177295991
average,theta,5.899886376093582
