method,parameter,value
rejection,b,0.11182083137111072
sabc_4d,b,0.05571731623531595
loclin,b,0.05512137884269733
neuralnet,b,0.057613459213213654
lm,b,0.05462249676394527
rf,b,0.05605894943667031
loess,b,0.053730984923184726
rfboot,b,0.05455401186682578
average,b,0.5876932133851404
