mean_get-gini,mean_uninsured-budget,mean_all-budget,mean_fraction-active,mean_fraction-active-uninsured,min_get-gini,min_uninsured-budget,min_all-budget,min_fraction-active,min_fraction-active-uninsured,last_get-gini,last_uninsured-budget,last_all-budget,last_fraction-active,last_fraction-active-uninsured,sd_get-gini,sd_uninsured-budget,sd_all-budget,sd_fraction-active,sd_fraction-active-uninsured,trend_get-gini,trend_uninsured-budget,trend_all-budget,trend_fraction-active,trend_fraction-active-uninsured,max_get-gini,max_uninsured-budget,max_all-budget,max_fraction-active,max_fraction-active-uninsured,snap_25_get-gini,snap_25_uninsured-budget,snap_25_all-budget,snap_25_fraction-active,snap_25_fraction-active-uninsured,snap_50_get-gini,snap_50_uninsured-budget,snap_50_all-budget,snap_50_fraction-active,snap_50_fraction-active-uninsured,snap_75_get-gini,snap_75_uninsured-budget,snap_75_all-budget,snap_75_fraction-active,snap_75_fraction-active-uninsured
0.08409999999999988,5.3293375,5.345995000000001,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03,12.718750000000005,12.638499999999997,1.0,1.0,0.0742710576200447,3.8090290653221253,3.7673261403115874,0.0,0.0,-0.0013296729672967298,0.12896622412241224,0.1278276417641764,6.449398882167594e-19,6.449398882167594e-19,0.53,12.768749999999994,12.640500000000007,1.0,1.0,0.11,2.2037499999999985,2.2344999999999997,1.0,1.0,0.06,5.14375,5.240500000000002,1.0,1.0,0.04,8.22625,8.2135,1.0,1.0
0.010100000000000007,11.863175000000005,11.915149999999999,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.168499999999987,24.151399999999995,1.0,1.0,0.005915234568468097,7.04169788895938,7.046910379613181,0.0,0.0,-0.00014815481548154812,0.24379630063006297,0.24403461026102607,6.449398882167594e-19,6.449398882167594e-19,0.02,24.168499999999987,24.151399999999995,1.0,1.0,0.02,5.788750000000003,5.848299999999996,1.0,1.0,0.01,11.882750000000005,11.960299999999995,1.0,1.0,0.01,17.9675,18.05659999999997,1.0,1.0
0.004500000000000003,13.658580000000004,13.677390000000004,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27.3465,27.36840000000002,1.0,1.0,0.006224949798994356,7.95760195150524,7.964132620963817,0.0,0.0,-0.00016639663966396643,0.2756705670567057,0.27589719171917193,6.449398882167594e-19,6.449398882167594e-19,0.03,27.3465,27.36840000000002,1.0,1.0,0.01,6.928500000000001,6.946199999999997,1.0,1.0,0.0,13.764000000000005,13.780799999999989,1.0,1.0,0.0,20.658,20.68500000000001,1.0,1.0
0.05250000000000003,8.2907,9.230339,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03,17.402,18.857000000000014,1.0,1.0,0.02539192785118926,5.145601246696056,5.525811245181924,0.0,0.0,-0.00044758475847584783,0.17742534653465347,0.19124339333933396,6.449398882167594e-19,6.449398882167594e-19,0.13,17.402,18.857000000000014,1.0,1.0,0.08,3.474,4.318600000000004,1.0,1.0,0.04,8.619999999999996,9.443899999999998,1.0,1.0,0.04,12.907999999999996,14.154600000000006,1.0,1.0
0.11050000000000003,0.12711980158730155,0.10849008096756632,0.15619999999999998,0.15125000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27271367769145705,0.34287058143246,0.26235416419129426,0.35512189456579624,0.35433696885874105,-0.0044107410741074105,-0.006358700989146533,-0.005238087398924231,-0.0078965496549655,-0.0077007200720072,0.98,1.616499999999999,1.2346000000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09299999999999999,0.045414318181818174,0.02483763904392849,0.06699999999999999,0.06400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26025564355072134,0.14590309453322073,0.08061716927282712,0.1957472860603691,0.18852453421239393,-0.004735313531353134,-0.0023643372064479176,-0.0012905481449290892,-0.003635403540354039,-0.00346924692469247,0.97,0.8324999999999999,0.4911764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14.784869999999998,14.823947999999998,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.57099999999999,29.64839999999996,1.0,1.0,0.0,8.611191258652894,8.640365903299234,0.0,0.0,0.0,0.29831486948694874,0.29932594779477945,6.449398882167594e-19,6.449398882167594e-19,0.0,29.57099999999999,29.64839999999996,1.0,1.0,0.0,7.5,7.5,1.0,1.0,0.0,14.934000000000001,14.973600000000006,1.0,1.0,0.0,22.371000000000002,22.44840000000001,1.0,1.0
0.11200000000000009,4.24836,4.364658,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06,8.327249999999998,8.525699999999999,1.0,1.0,0.043220365569948606,2.2785724053999252,2.350467720015742,0.0,0.0,-0.0009852985298529852,0.0780876507650765,0.08097132313231323,6.449398882167594e-19,6.449398882167594e-19,0.23,8.544000000000004,8.610000000000003,1.0,1.0,0.16,2.1922499999999996,2.252099999999999,1.0,1.0,0.12,4.353,4.5084000000000035,1.0,1.0,0.08,5.931000000000001,6.250200000000003,1.0,1.0
0.0006000000000000001,14.437689999999996,14.506941999999995,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.858000000000004,28.993300000000023,1.0,1.0,0.002374868417407588,8.418087266944907,8.458589126635482,0.0,0.0,-2.688268826882688e-05,0.29162470447044697,0.29302809600960095,6.449398882167594e-19,6.449398882167594e-19,0.01,28.858000000000004,28.993300000000023,1.0,1.0,0.0,7.288000000000001,7.323399999999997,1.0,1.0,0.0,14.596000000000004,14.661999999999999,1.0,1.0,0.0,21.875000000000007,21.9821,1.0,1.0
0.13839999999999994,3.6823249999999996,4.69063,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06,9.242749999999997,10.509900000000005,1.0,1.0,0.08195999023914048,2.6339344967415195,2.99196683298796,0.0,0.0,-0.0012133213321332131,0.08723495349534954,0.10243869066906691,6.449398882167594e-19,6.449398882167594e-19,0.44,9.242749999999997,10.509900000000005,1.0,1.0,0.2,1.251500000000001,2.0295,1.0,1.0,0.09,4.087999999999999,4.893200000000004,1.0,1.0,0.09,6.003249999999999,7.355700000000006,1.0,1.0
0.01350000000000001,12.035437500000002,12.389431000000002,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,24.164999999999996,24.828400000000002,1.0,1.0,0.0057227615711297995,7.025993862914964,7.225908608330098,0.0,0.0,-8.310831083108318e-05,0.2433309405940594,0.25030473267326736,6.449398882167594e-19,6.449398882167594e-19,0.03,24.164999999999996,24.828400000000002,1.0,1.0,0.01,6.052500000000001,6.248199999999998,1.0,1.0,0.02,11.992500000000001,12.42380000000001,1.0,1.0,0.01,18.22874999999999,18.764300000000013,1.0,1.0
0.8046000000000002,0.5206400507848933,0.5106147498235498,0.3410000000000003,0.2617500000000001,0.0,0.0,0.0,0.03,0.0,0.98,0.0,0.25666666666666665,0.03,0.0,0.19910007533901145,0.4365340353910318,0.24331431213273574,0.3037054494078103,0.29978023200337933,0.005786738673867385,-0.009774229624802715,-0.0016096451468244164,-0.009844104410441045,-0.009356885688568859,0.99,1.3883333333333334,1.1116,1.0,1.0,0.81,0.6275000000000001,0.38442307692307703,0.52,0.4,0.82,1.1283333333333332,0.8844,0.25,0.15,0.96,0.0,0.1514285714285714,0.07,0.0
0.0,14.7541875,14.800275999999998,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.50875,29.600599999999996,1.0,1.0,0.0,8.587906790538005,8.622442111166881,0.0,0.0,0.0,0.29750768826882695,0.2987048220822082,6.449398882167594e-19,6.449398882167594e-19,0.0,29.50875,29.600599999999996,1.0,1.0,0.0,7.5,7.5,1.0,1.0,0.0,14.903749999999992,14.95020000000002,1.0,1.0,0.0,22.308749999999993,22.400600000000004,1.0,1.0
0.008800000000000006,13.81382,13.986395000000002,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,27.624000000000002,27.969299999999986,1.0,1.0,0.0032496153618543785,8.044556110041125,8.14952380804394,0.0,0.0,5.064506450645065e-05,0.2786842484248424,0.2823215355535553,6.449398882167594e-19,6.449398882167594e-19,0.01,27.624000000000002,27.969299999999986,1.0,1.0,0.0,7.011,7.083499999999998,1.0,1.0,0.01,13.922999999999996,14.111600000000008,1.0,1.0,0.01,20.899,21.174299999999995,1.0,1.0
0.1574,3.4822073684210526,4.4851045306122455,0.9832000000000005,0.9580000000000019,0.0,0.0,0.0,0.98,0.95,0.08,8.676315789473684,9.907142857142858,0.98,0.95,0.08369731178478791,2.476362945821151,2.8232453169941807,0.0073321211119293465,0.01833030277982336,-0.001014941494149415,0.08166007358630598,0.09683933814605951,-0.00016129612961296428,-0.00040324032403240445,0.46,8.676315789473684,9.907142857142858,1.0,1.0,0.22,1.1715789473684213,1.990510204081632,0.98,0.95,0.11,3.9805263157894735,4.669795918367347,0.98,0.95,0.12,5.621578947368417,6.991020408163262,0.98,0.95
0.4407000000000001,1.2500295574492972,1.2743626617572956,0.8128999999999997,0.6462499999999999,0.0,0.0,0.0,0.72,0.475,0.47,1.6121052631578945,2.189027777777777,0.72,0.475,0.09054562385891438,0.4225314186225647,0.50068636086204,0.10501709384666866,0.19654436522068006,0.0012714671467146702,0.0064396947055453055,0.015638308455544956,-0.00329342934293429,-0.00614686468646865,0.63,2.5357894736842104,2.4854166666666675,1.0,1.0,0.48,0.9757575757575758,0.8040659340659343,0.91,0.825,0.43,1.6157142857142857,1.4309333333333338,0.75,0.525,0.51,0.7563157894736842,1.45375,0.72,0.475
0.0001,14.40388,14.40945,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.810999999999996,28.819800000000033,1.0,1.0,0.0009949874371066175,8.398684887861908,8.400946480028306,0.0,0.0,-5.7005700570057e-06,0.2909531413141314,0.2910315211521153,6.449398882167594e-19,6.449398882167594e-19,0.01,28.810999999999996,28.819800000000033,1.0,1.0,0.0,7.262999999999998,7.266399999999996,1.0,1.0,0.0,14.557000000000002,14.56179999999999,1.0,1.0,0.0,21.814500000000006,21.823199999999982,1.0,1.0
0.011800000000000007,14.254375,14.142429999999997,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,28.825000000000024,28.493199999999973,1.0,1.0,0.005173006862551012,8.411453477810776,8.310723183351735,0.0,0.0,-8.172817281728175e-05,0.2913764626462646,0.2878980702070207,6.449398882167594e-19,6.449398882167594e-19,0.04,28.825000000000024,28.493199999999973,1.0,1.0,0.01,7.08125,7.075699999999997,1.0,1.0,0.01,14.35,14.2564,1.0,1.0,0.01,21.625,21.437200000000015,1.0,1.0
0.025600000000000015,11.081827500000001,11.228836,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02,22.725499999999986,23.03919999999999,1.0,1.0,0.01116422858956227,6.560968525748978,6.6408430770726685,0.0,0.0,-0.00017305730573057292,0.2271248199819982,0.22989904590459054,6.449398882167594e-19,6.449398882167594e-19,0.06,22.725499999999986,23.03919999999999,1.0,1.0,0.03,5.502000000000002,5.587799999999994,1.0,1.0,0.02,11.309250000000004,11.451699999999992,1.0,1.0,0.02,16.903750000000006,17.108000000000008,1.0,1.0
0.009900000000000006,14.640615000000004,14.453946000000004,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,29.253500000000013,28.897400000000008,1.0,1.0,0.000994987437106618,8.498026976850273,8.410939097478,0.0,0.0,5.940594059405956e-06,0.2943874977497749,0.29137642124212426,6.449398882167594e-19,6.449398882167594e-19,0.01,29.253500000000013,28.897400000000008,1.0,1.0,0.01,7.5,7.35,1.0,1.0,0.01,14.800249999999995,14.603600000000005,1.0,1.0,0.01,22.053499999999982,21.84140000000001,1.0,1.0
0.0429999999999999,8.6105,8.756879000000001,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02,17.400000000000006,17.60010000000001,1.0,1.0,0.01841195263952197,5.099916580200112,5.139635198208039,0.0,0.0,-0.0005502550255025501,0.17614731473147313,0.17785380438043805,6.449398882167594e-19,6.449398882167594e-19,0.09,17.44999999999999,17.60010000000001,1.0,1.0,0.06,4.1875,4.339599999999998,1.0,1.0,0.04,8.3125,8.6206,1.0,1.0,0.03,13.125,13.300499999999994,1.0,1.0
0.023100000000000006,10.863062499999996,11.301475000000005,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02,21.881250000000016,22.68350000000001,1.0,1.0,0.0070278019323256466,6.372444040002922,6.606646974969604,0.0,0.0,-0.00011179117911791179,0.22059192169216923,0.2288296699669967,6.449398882167594e-19,6.449398882167594e-19,0.04,21.881250000000016,22.68350000000001,1.0,1.0,0.03,5.40625,5.6715,1.0,1.0,0.02,10.74375,11.295500000000002,1.0,1.0,0.02,16.4875,17.134500000000006,1.0,1.0
0.0,14.5881025,14.590865999999997,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.173250000000003,29.175200000000007,1.0,1.0,0.0,8.500939495880369,8.501490064455997,0.0,0.0,0.0,0.2944958520852085,0.2945149210921092,6.449398882167594e-19,6.449398882167594e-19,0.0,29.173250000000003,29.175200000000007,1.0,1.0,0.0,7.3752499999999985,7.3782999999999985,1.0,1.0,0.0,14.737000000000004,14.741600000000005,1.0,1.0,0.0,22.091000000000005,22.094799999999974,1.0,1.0
0.0731,0.025666666666666667,0.018586262626262628,0.03730000000000001,0.04099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24079740447106102,0.10759956629404543,0.07461460145510648,0.15079691641409632,0.15690442951045083,-0.0038588058805880602,-0.0013748174817481754,-0.0009862385026381418,-0.0021014701470147036,-0.0022976297629762974,0.98,0.6816666666666666,0.4981818181818182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1956,0.14593373015873015,0.22041437053581606,0.15869999999999995,0.15675000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37123124868469753,0.3370986335566318,0.39312038809916816,0.3555633698794076,0.3542043019219267,-0.006442124212421244,-0.006979751546583231,-0.008935196717884975,-0.007985178517851785,-0.007916141614161414,0.99,1.5240000000000007,1.4621999999999986,1.0,1.0,0.99,0.0,0.92,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10640000000000001,0.04242631578947367,0.020027501279975386,0.0541,0.05999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902844122580478,0.1349641495778917,0.06371277907802969,0.17243604611565397,0.18299590159345114,-0.005456705670567056,-0.002196052236802628,-0.0010306158691782438,-0.002971077107710773,-0.003270927092709272,0.99,0.7589473684210525,0.38972972972972975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010400000000000006,13.585987500000002,13.797015000000002,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,27.464999999999996,27.766999999999992,1.0,1.0,0.002416609194718918,8.011307955975028,8.097252701520127,0.0,0.0,-1.6561656165616534e-05,0.2775084383438344,0.28050227122712273,6.449398882167594e-19,6.449398882167594e-19,0.02,27.464999999999996,27.766999999999992,1.0,1.0,0.01,6.78375,6.924000000000001,1.0,1.0,0.01,13.69125,13.919499999999992,1.0,1.0,0.01,20.6025,20.916000000000004,1.0,1.0
0.010400000000000006,13.225825,13.357406000000001,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,26.373250000000002,26.650499999999987,1.0,1.0,0.0028000000000000034,7.676016900100272,7.757806369391028,0.0,0.0,-2.1842184218421755e-05,0.2659165946594659,0.2687508130813081,6.449398882167594e-19,6.449398882167594e-19,0.03,26.373250000000002,26.650499999999987,1.0,1.0,0.01,6.737000000000002,6.792799999999999,1.0,1.0,0.01,13.340999999999998,13.478800000000003,1.0,1.0,0.01,19.980000000000004,20.190000000000005,1.0,1.0
0.019500000000000014,11.9712625,12.403120999999999,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,24.499749999999988,25.051300000000005,1.0,1.0,0.008170067319184097,7.109954643348209,7.288311468787472,0.0,0.0,-0.0001993999399939992,0.24619118961896183,0.25246522112211217,6.449398882167594e-19,6.449398882167594e-19,0.04,24.499749999999988,25.051300000000005,1.0,1.0,0.02,5.849249999999995,6.1786999999999965,1.0,1.0,0.01,12.147999999999993,12.552400000000002,1.0,1.0,0.01,18.2685,18.84940000000001,1.0,1.0
0.0,14.582985,14.665701999999996,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.1735,29.334099999999992,1.0,1.0,0.0,8.501797338932223,8.550456762910155,0.0,0.0,0.0,0.2945252355235523,0.29621115751575156,6.449398882167594e-19,6.449398882167594e-19,0.0,29.1735,29.334099999999992,1.0,1.0,0.0,7.363500000000002,7.4055,1.0,1.0,0.0,14.722999999999999,14.810599999999999,1.0,1.0,0.0,22.090000000000003,22.21509999999997,1.0,1.0
0.0002,14.603187500000004,14.666516000000001,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,29.292499999999997,29.39659999999999,1.0,1.0,0.0014000000000000022,8.541246314529792,8.57114738309545,0.0,0.0,-1.056105610561056e-05,0.29589078157815785,0.2969273279327933,6.449398882167594e-19,6.449398882167594e-19,0.01,29.292499999999997,29.39659999999999,1.0,1.0,0.0,7.348750000000001,7.388500000000004,1.0,1.0,0.0,14.738750000000005,14.806400000000005,1.0,1.0,0.0,22.130000000000006,22.22359999999999,1.0,1.0
0.013300000000000008,13.628812499999997,13.656837000000003,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,27.281250000000018,27.32129999999998,1.0,1.0,0.004910193478876361,7.752973617778455,7.866015999674231,0.0,0.0,-0.0001236723672367237,0.268403802880288,0.27245757155715566,6.449398882167594e-19,6.449398882167594e-19,0.02,27.281250000000018,27.32129999999998,1.0,1.0,0.02,7.5,7.2,1.0,1.0,0.01,13.7625,13.7958,1.0,1.0,0.01,20.08125,20.409300000000005,1.0,1.0
0.7292999999999998,0.8715102959962776,0.5655562852201563,0.4667999999999994,0.33074999999999993,0.0,0.0,0.0,0.22,0.125,0.91,0.796,0.5677272727272726,0.22,0.125,0.1482987188076821,0.3289126895465241,0.19605451161952328,0.23437952128972378,0.24392250306193566,0.004209720972097209,0.0029473872006984996,0.002725255357303671,-0.007606120612061207,-0.007539903990399036,0.92,1.734,1.145454545454545,1.0,1.0,0.71,0.77,0.4565079365079367,0.63,0.5,0.74,1.5075,0.8759459459459457,0.37,0.2,0.84,0.8719999999999999,0.4660714285714285,0.28,0.125
0.04729999999999992,9.1586725,9.627340999999998,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02,20.354999999999993,20.86999999999999,1.0,1.0,0.030061769741650275,5.888867736107575,6.038022872051663,0.0,0.0,-0.0006733273327332732,0.20271376087608764,0.20836860066006602,6.449398882167594e-19,6.449398882167594e-19,0.15,20.354999999999993,20.86999999999999,1.0,1.0,0.06,4.36275,4.671499999999998,1.0,1.0,0.04,8.747749999999998,9.332699999999994,1.0,1.0,0.03,13.911500000000007,14.599799999999998,1.0,1.0
0.014400000000000008,11.021700000000003,11.139060000000002,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,22.229249999999997,22.407300000000017,1.0,1.0,0.0063749509802036855,6.438189457836729,6.497713332457813,0.0,0.0,-0.0001658565856585659,0.2228859585958596,0.22502014041404145,6.449398882167594e-19,6.449398882167594e-19,0.03,22.229249999999997,22.407300000000017,1.0,1.0,0.02,5.4577500000000025,5.547900000000002,1.0,1.0,0.01,10.94175,11.117100000000002,1.0,1.0,0.01,16.662,16.846799999999995,1.0,1.0
0.067,0.08836152046783624,0.04882454958567229,0.12459999999999999,0.12725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19399742266329204,0.27127222182763716,0.15074987269042608,0.322674510923933,0.3261344623004452,-0.003290249024902492,-0.004610099922272931,-0.0025525336674806203,-0.00654005400540054,-0.006659615961596162,0.98,1.4069999999999996,0.777600000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17600000000000002,2.180865,3.079312999999999,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16,4.289500000000001,6.173299999999997,1.0,1.0,0.05524490926773251,1.1363765525894134,1.7256917129461449,0.0,0.0,-0.0005356135613561344,0.037644389438943895,0.059485098709871,6.449398882167594e-19,6.449398882167594e-19,0.53,4.677499999999999,6.209999999999999,1.0,1.0,0.19,1.1019999999999999,1.5257000000000007,1.0,1.0,0.13,2.5015,3.2490000000000028,1.0,1.0,0.18,2.8655000000000013,4.463099999999999,1.0,1.0
0.01560000000000001,13.424100000000001,13.605216000000002,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.01,27.363750000000003,27.54429999999999,1.0,1.0,0.008754427451295715,7.954487748827703,8.017135454359245,0.0,0.0,-0.00019957995799579952,0.2755050405040504,0.2777099717971797,6.449398882167594e-19,6.449398882167594e-19,0.05,27.363750000000003,27.54429999999999,1.0,1.0,0.02,6.686250000000001,6.822899999999997,1.0,1.0,0.01,13.43375,13.660699999999997,1.0,1.0,0.01,20.338749999999994,20.61750000000001,1.0,1.0
