run,seed,sigma,model,beta,delta,eta,mu,phi,varI.Y.l1,varI.I.l1,varI.const,varI.Y.l1.1,varI.I.l1.1,varI.const.1,varC.Y.l1,varC.C.l1,varC.const,varC.Y.l1.1,varC.C.l1.1,varC.const.1,varr.Y.l1,varr.r.l1,varr.const,varr.Y.l1.1,varr.r.l1.1,varr.const.1,varL.Y.l1,varL.L_s.l1,varL.const,varL.Y.l1.1,varL.L_s.l1.1,varL.const.1,lmfit..Intercept.,lmfit.C,lmfit.r,ar..Intercept.,ar.L.Y..1.5.1,ar.L.Y..1.5.2,ar.L.Y..1.5.3,ar.L.Y..1.5.4,ar.L.Y..1.5.5,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15
549,549,0.0122221762176021,rbc,0.915928923308575,0.0232886642221344,1.99507158962474,0.284998282325179,0.981967603490571,-0.0720669936262134,0.940851146342153,-0.0406637428207218,0.965384155669017,0.0123518845078493,-0.00639135220790802,0.214986500451856,0.77131100048067,-0.00369822100961211,1.1349243015305,-0.157188261353633,-0.00639135220790804,-0.02716409331044,0.922965102382293,-0.00639135220930454,0.983270199628875,0.0607004332917337,-0.00639135220790802,-0.00671408777403416,0.928499261827191,-0.00211201333063969,0.977736040183978,0.200438417916474,-0.00639135220790804,1.45038928587789e-16,1.03649198658404,0.400255796121554,-0.000331148919694735,1.03773670593063,-0.0393480464069035,0.0396068191010586,0.041490893017846,-0.0915289866354524,0.657116587572473,0.59972521324055,1.38747075678431,0.0887087963254765,0.0450075910448288,0.563066021402253,1.06624468434065,0.0402537434697468,0.0287489528371111,5.47534640011539,0.705340655808167,0.251912624056175,0.117390214568698,0.037999529185735,0.0127503853707016
550,550,0.0181852404634934,rbc,0.92499834868669,0.0242419507806102,2.13203193409229,0.294355651871008,0.867430349250326,-1.46053437586231,0.995713277824835,-0.133756611901968,0.779796004942996,0.017517022576049,-0.0179463212485625,0.127034896964746,0.784305239437343,-0.0074834771223172,0.991204043330489,-0.193891015811443,-0.0179463212485625,-0.215402065092626,0.94507614628004,-0.0179463213065647,0.830433136487792,0.0799198529923416,-0.0179463212485625,-0.0883183376985757,0.978196268277905,-0.00810387124506271,0.797313014489926,0.250331187205772,-0.0179463212485626,-1.81298660734736e-17,1.20600809947009,0.497103950968801,-0.0131152822974339,0.913605755997932,-0.0283716570712599,0.014308276591905,0.0302768560144517,-0.0962499136146237,0.141206362014438,0.0879179305140324,0.731041082484527,0.070763118372548,0.0412739222377181,0.0668044689268459,0.321616922261225,0.0147880536719368,0.0163531827800731,5.26284241908748,0.690335429123126,0.317114606191722,0.106473919118208,0.0433548180633708,0.0193020617203646
551,551,0.0273987870595325,rbc,0.966585898156843,0.0229558205122116,1.84270751121845,0.307567135598094,0.926669208909463,-0.00115467621996248,0.839986038188181,0.0763465300130047,0.976799069568999,-0.0164624520388191,0.0162065273777763,0.0261420394401969,0.954578499881121,0.00611734148564677,0.862206607876059,0.0981300096541214,0.0162065273777763,-0.0837588522745014,0.874864298289514,0.0162065274336298,0.941920809467666,-0.0426738926201288,0.0162065273777763,-0.0153036227161261,0.856448508073086,0.00757464180707139,0.960336599684093,-0.130706064390996,0.0162065273777763,-3.62597321469472e-17,1.23102292558687,0.535336135444925,0.0214867415447389,0.86798123606765,0.0295022294192343,0.0581177762552352,-0.0837536062960402,0.060254589945016,0.290319548500856,0.176125567360223,0.971011370432916,0.13730613801614,0.085733216304208,0.123166613486595,0.491805311947289,0.0457743105104632,0.0397598958851143,3.82748105275136,0.682912533443233,0.359772731555018,0.151226317475363,0.0687192037206877,0.0345153139418222
552,552,0.0137205127064092,rbc,0.926191650513884,0.0268739756147988,2.14922538845018,0.27945521465193,0.883375846825657,-0.717367008062276,0.941523485093667,-0.136228153606128,0.865806806827055,0.011700957413684,-0.0203799431672934,0.13010655803069,0.812639784935731,-0.00881224177157916,0.994690506984991,-0.117182742744252,-0.0203799431672934,-0.146739700407801,0.911123640782117,-0.0203799431672997,0.896206651138604,0.0478143003896943,-0.0203799431672934,-0.0512478281387212,0.929822527679966,-0.00908694800940178,0.877507764240754,0.149173845321168,-0.0203799431672934,0,1.18986753450263,0.485503943552681,-0.0179621350903433,0.938434621025671,-0.0223296993149941,0.141020402226502,-0.236678287073707,0.0838979496526235,0.156064063219617,0.110533076534014,0.612047767034429,0.0505543658069935,0.0357666311288115,0.0906906431938593,0.30925106851645,0.00540309620408741,0.0155871208958345,3.64449599941114,0.502735279162515,0.23786038061725,0.0908857644390433,0.0354683463382044,0.0158519099058167
553,553,0.0133288996863435,rbc,0.9685065199005,0.0261793323943007,2.18120010858164,0.321436796802201,0.877989788052745,-3.2397963983564,1.41153924237537,3.36910139980365e-07,0.242277551589752,0.111647796905029,7.60740069010513e-08,0.0551340261950643,0.716187940879722,2.61826161943137e-08,0.937628853085399,-0.583703504590618,7.60740068873871e-08,-0.538261084876229,1.1590541731658,7.6074004651583e-08,0.49476262079932,0.241971276037809,7.60740068947886e-08,-0.306648196965764,1.299891452046,3.66536387538357e-08,0.353925341919125,0.794512662068486,7.60740068987739e-08,3.68262904617432e-18,1.31801312007361,0.546375538249442,0.00144286336065551,0.721691113167335,-0.0111404187347092,0.0245095660060765,-0.0864638787387412,0.0753761662304338,0.0418587608550437,0.0162772027858002,0.175601167887111,0.0373464633695674,0.0187939677818094,0.00773368705102918,0.0609433781529052,0.0111353846577639,0.00627665287292093,0.775041152837281,0.174380054065445,0.0842354792394662,0.0414913895417083,0.0192564567931819,0.00919607836701217
554,554,0.0280762148527266,rbc,0.905975191100579,0.0255846328421502,1.87820157392565,0.285871947871211,0.867479792173304,-1.1383787600724,0.951880994024073,-0.428994076300169,0.837763462785196,0.0140207234054811,-0.0514967948692908,0.176422254264595,0.75494989353543,-0.0225603011959057,1.03469456327384,-0.182910377083162,-0.0514967948692908,-0.170007958786922,0.911438268209682,-0.0514967947052369,0.878206188599587,0.076356918011753,-0.0514967948692908,-0.0623810165052303,0.937860267884832,-0.0226804133955402,0.851784188924437,0.233363684170072,-0.0514967948692908,2.17558392881683e-16,1.16884322853957,0.487939875218836,-0.0329076727002914,0.956838266237217,-0.172527323408047,0.317315782838451,-0.19338430941347,-0.0118523714161859,0.29658398286337,0.213200467787143,1.3843816480787,0.0971145466388621,0.0653559675686621,0.177170124354074,0.683242099248333,0.0125350846426056,0.0282405685545166,10.5312491495333,1.20051419584515,0.549552926094741,0.169002375135253,0.0662933526986302,0.0290910364855838
555,555,0.0243530188627657,rbc,0.957839594009279,0.0253837734730163,2.16677386637768,0.316166387227506,0.959082949314432,-0.214378293808036,1.04154172277664,0.0894408814147941,0.925235885009093,0.0303191915200649,0.0206019984181729,0.163742478015737,0.811282046963153,0.0101631956665551,1.15549556082258,-0.199940484293418,0.0206019984181729,-0.0405338745582986,0.987196232140755,0.0206019983499936,0.979581375644975,0.0772813138888438,0.0206019984181729,-0.0145210868957991,1.01122253541236,0.0077856729966136,0.955555072373366,0.268074367383184,0.0206019984181729,-1.01527250011452e-15,1.13657965724345,0.439312576247455,-0.00275494400435397,1.07648537169961,-0.00255461127802711,0.0546229372673723,-0.103569031795139,-0.0358294527592225,1.6619590162519,1.28692383735624,4.13513562605171,0.45358947834645,0.279716121068147,1.04528420913368,2.88042095482807,0.225067695675076,0.180224428434177,12.4093753546568,1.96058071420022,0.935815977663701,0.450208176667571,0.170440606574754,0.0742048505607986
556,556,0.0151021509932447,rbc,0.956769139476778,0.0239137814020342,2.06059638243509,0.322067998449337,0.91519476425343,-0.521071838525759,0.910245862363459,0.0970910632656976,0.875688796375096,0.000731291017266745,0.0187070030503515,0.0413899421189598,0.90437631075139,0.00755117354836486,0.881558347987164,-0.00513826059480089,0.0187070030503515,-0.153210337876707,0.908579880408337,0.0187070030560641,0.877354778330217,0.00212948556149872,0.0187070030503515,-0.0514696940749184,0.90951457133305,0.00828001268562973,0.876420087405504,0.00692288297891453,0.0187070030503515,-3.62597321469472e-17,1.22235647655072,0.506589811823289,0.0246248206655988,0.855794118789155,0.153360661642016,-0.144519942289457,0.00400168266443252,-0.0124963717062325,0.131561152327154,0.0835760907368873,0.468717968542281,0.058037836221597,0.0356151837508232,0.0640891904683797,0.22049664548229,0.0103362791133219,0.0144634498331347,2.21279223303354,0.393202668570008,0.184233337584012,0.0896252104648123,0.0354047628977602,0.0156991127488315
557,557,0.015307483973247,rbc,0.986810180420205,0.0252525458341616,2.06672605412072,0.302882816943666,0.97971569574832,-0.272268210064132,1.05360626272116,-0.195623482769546,0.871562945690164,0.0414409635631306,-0.0741376046477143,0.0759778054961116,0.877563005641824,-0.0367348849973567,1.0476062027695,-0.134602293516209,-0.0741376046477147,-0.0800145347342929,0.994293111794526,-0.0741376049639694,0.9308760966168,0.0500352107346762,-0.0741376046477144,-0.0297261765204798,1.01216529748867,-0.0274278447878318,0.913003910922656,0.183554040204898,-0.0741376046477144,1.01527250011452e-15,1.15310692290578,0.42864015448784,-0.0518334450551404,1.08677641089539,-0.0652295852897196,0.0286782184039322,-0.18646624666624,0.0847577468931058,0.367312678066777,0.250044452558694,0.7482056581713,0.184268057857379,0.0859941381795047,0.198292001118904,0.418138967259589,0.0499080011232415,0.0379506669190799,1.8202785491006,0.620676148751111,0.24204170233138,0.295629783927242,0.0985277767004452,0.0352308304919858
558,558,0.0179064392502559,rbc,0.91813562392749,0.025437950716592,1.82412432174515,0.317684175926121,0.977675090365218,-0.2500102040498,0.957049717805026,0.153754945349688,0.932824937266037,0.0161843812169887,0.0256681018347813,0.215510406709533,0.754513647889156,0.0145439402089872,1.13536100718191,-0.186351688698881,0.0256681018347813,-0.0555304195073264,0.932925388849449,0.0256681015996821,0.956949266221614,0.0728220164607835,0.0256681018347813,-0.0158738200872097,0.940865334349078,0.00840281474768067,0.949009320721986,0.246703790230335,0.0256681018347813,-3.62597321469472e-16,1.0445035046228,0.408168296933947,0.0227303886647384,1.03048798083398,-0.146340038739205,0.267813455257107,-0.0607511926915558,-0.129870580582332,0.539281677506396,0.477990236713019,1.24500921453722,0.0980458315473823,0.0462974738918261,0.443854099372997,0.871043684582417,0.0352380978257513,0.0257852778136486,5.5509574672327,0.821232407879975,0.28248088596312,0.150034961882535,0.0474428342261267,0.0154942178669566
559,559,0.0189204885788378,rbc,0.992861053255747,0.0267950726810022,2.14969889381244,0.312765193292624,0.883106493570104,-0.890030366549109,1.12106243093232,-0.0245629757631665,0.657730039485057,0.0621173012352388,-0.00870644678540319,0.0113652368146238,0.90221219358718,-0.00242209576446426,0.876580276830197,-0.156732936109902,-0.00870644678540316,-0.251929347650354,1.00931180940131,-0.00870644849125164,0.769480661016067,0.0634971797828366,-0.00870644678540315,-0.137719002195393,1.05894515815392,-0.00446742421957004,0.719847312263462,0.220477166797853,-0.00870644678540314,-9.06493303673679e-18,1.46343135704529,0.592879622397852,-0.0084665183231253,0.763668501283238,0.0785009761951749,0.0365311302084179,-0.0365453229385188,-0.00697233390344746,0.1332722049043,0.0477947430934294,0.348946957258795,0.106814059325108,0.0607642847915764,0.0233671515460833,0.109429876448788,0.0229363943072687,0.0173651066049225,0.953290909383497,0.31845224145577,0.170268086255705,0.123546531051361,0.0596270169052561,0.0308516407839491
