method,parameter,value
rejection,b,0.9728882031234375
sabc_4d,b,0.2922039222558611
loclin,b,0.2096754357053376
neuralnet,b,0.12305235835833984
lm,b,0.2133862458575339
rf,b,0.29679866519174064
loess,b,0.20929927979961033
rfboot,b,0.219436196198437
average,b,2.303758309688936
