method,parameter,value
rejection,b,0.9252053318227452
sabc_4d,b,0.280296214427324
loclin,b,0.20211546874884206
neuralnet,b,0.03946607031211997
lm,b,0.21049893177726195
rf,b,0.34963977313546457
loess,b,0.20786818422842918
rfboot,b,0.2199498045759991
average,b,2.2665994845952393
